Year,Semester,World region,Country,Administrative Division,Disease,Serotype/Subtype/Genotype,Animal Category,Event_id,Species,Outbreak_id,New outbreaks,Susceptible,Measuring units,Cases,Killed and disposed of,Slaughtered,Deaths,Vaccinated
2024,Jan-Jun 2024,Africa,Nigeria,"Delta","Rabies virus (Inf. with)","RABV",Domestic,-,"",-,2,-,-,-,-,-,-,-
2024,Jan-Jun 2024,Africa,Nigeria,"Delta","Rabies virus (Inf. with)","RABV",Domestic,-,"Dogs",-,-,42,Animal,2,2,0,0,0
2024,Jan-Jun 2024,Africa,Nigeria,"Ebonyi","Rabies virus (Inf. with)","RABV",Domestic,-,"",-,1,-,-,-,-,-,-,-
2024,Jan-Jun 2024,Africa,Nigeria,"Ebonyi","Rabies virus (Inf. with)","RABV",Domestic,-,"Dogs",-,-,17,Animal,1,1,0,0,0
2024,Jan-Jun 2024,Africa,Nigeria,"Federal Capital Territory","Rabies virus (Inf. with)","RABV",Domestic,-,"",-,1,-,-,-,-,-,-,-
2024,Jan-Jun 2024,Africa,Nigeria,"Federal Capital Territory","Rabies virus (Inf. with)","RABV",Domestic,-,"Dogs",-,-,3,Animal,1,1,0,0,0
2024,Jan-Jun 2024,Africa,Nigeria,"Gombe","Rabies virus (Inf. with)","RABV",Domestic,-,"",-,5,-,-,-,-,-,-,-
2024,Jan-Jun 2024,Africa,Nigeria,"Gombe","Rabies virus (Inf. with)","RABV",Domestic,-,"Dogs",-,-,79,Animal,5,4,0,1,0
2024,Jan-Jun 2024,Africa,Nigeria,"Gombe","Rabies virus (Inf. with)","RABV",Domestic,-,"Sheep",-,-,37,Animal,1,1,0,0,0
2024,Jan-Jun 2024,Africa,Nigeria,"Kaduna","Rabies virus (Inf. with)","RABV",Domestic,-,"",-,5,-,-,-,-,-,-,-
2024,Jan-Jun 2024,Africa,Nigeria,"Kaduna","Rabies virus (Inf. with)","RABV",Domestic,-,"Dogs",-,-,137,Animal,6,5,0,1,0
2024,Jan-Jun 2024,Africa,Nigeria,"Kano","Rabies virus (Inf. with)","RABV",Domestic,-,"",-,9,-,-,-,-,-,-,-
2024,Jan-Jun 2024,Africa,Nigeria,"Kano","Rabies virus (Inf. with)","RABV",Domestic,-,"Dogs",-,-,267,Animal,10,8,0,2,0
2024,Jan-Jun 2024,Africa,Nigeria,"Kebbi","High pathogenicity avian influenza viruses (Inf. with) (poultry)","H5N1",Domestic,-,"",-,1,-,-,-,-,-,-,-
2024,Jan-Jun 2024,Africa,Nigeria,"Kebbi","High pathogenicity avian influenza viruses (Inf. with) (poultry)","H5N1",Domestic,-,"Birds",-,-,14,Animal,14,4,0,10,0
2024,Jan-Jun 2024,Africa,Nigeria,"Kebbi","Rabies virus (Inf. with)","RABV",Domestic,-,"",-,3,-,-,-,-,-,-,-
2024,Jan-Jun 2024,Africa,Nigeria,"Kebbi","Rabies virus (Inf. with)","RABV",Domestic,-,"Dogs",-,-,75,Animal,3,3,0,0,0
2024,Jan-Jun 2024,Africa,Nigeria,"Niger","Rabies virus (Inf. with)","RABV",Domestic,-,"",-,2,-,-,-,-,-,-,-
2024,Jan-Jun 2024,Africa,Nigeria,"Niger","Rabies virus (Inf. with)","RABV",Domestic,-,"Dogs",-,-,50,Animal,2,1,0,1,0
2024,Jan-Jun 2024,Africa,Nigeria,"Ogun","Rabies virus (Inf. with)","RABV",Domestic,-,"",-,1,-,-,-,-,-,-,-
2024,Jan-Jun 2024,Africa,Nigeria,"Ogun","Rabies virus (Inf. with)","RABV",Domestic,-,"Cattle",-,-,75,Animal,1,1,0,0,0
2024,Jan-Jun 2024,Africa,Nigeria,"Plateau","High pathogenicity avian influenza viruses (Inf. with) (poultry)","H5N1",Domestic,-,"",-,2,-,-,-,-,-,-,-
2024,Jan-Jun 2024,Africa,Nigeria,"Plateau","High pathogenicity avian influenza viruses (Inf. with) (poultry)","H5N1",Domestic,-,"Birds",-,-,2502,Animal,2502,2473,0,29,0
2024,Jan-Jun 2024,Africa,Nigeria,"Plateau","Rabies virus (Inf. with)","RABV",Domestic,-,"",-,45,-,-,-,-,-,-,-
2024,Jan-Jun 2024,Africa,Nigeria,"Plateau","Rabies virus (Inf. with)","RABV",Domestic,-,"Dogs",-,-,823,Animal,45,38,0,7,0
2024,Jan-Jun 2024,Africa,Nigeria,"Taraba","Rabies virus (Inf. with)","RABV",Domestic,-,"",-,1,-,-,-,-,-,-,-
2024,Jan-Jun 2024,Africa,Nigeria,"Taraba","Rabies virus (Inf. with)","RABV",Domestic,-,"Dogs",-,-,26,Animal,0,0,0,1,0
2024,Jan-Jun 2024,Africa,Nigeria,"Yobe","Rabies virus (Inf. with)","RABV",Domestic,-,"",-,2,-,-,-,-,-,-,-
2024,Jan-Jun 2024,Africa,Nigeria,"Yobe","Rabies virus (Inf. with)","RABV",Domestic,-,"Dogs",-,-,47,Animal,2,1,0,1,0
2024,Jan-Jun 2024,Africa,Nigeria,"Zamfara","Rabies virus (Inf. with)","RABV",Domestic,-,"",-,1,-,-,-,-,-,-,-
2024,Jan-Jun 2024,Africa,Nigeria,"Zamfara","Rabies virus (Inf. with)","RABV",Domestic,-,"Dogs",-,-,21,Animal,1,1,0,0,0
2024,Jul-Dec 2024,Africa,Nigeria,"Adamawa","Rabies virus (Inf. with)","RABV",Domestic,-,"",-,1,-,-,-,-,-,-,-
2024,Jul-Dec 2024,Africa,Nigeria,"Adamawa","Rabies virus (Inf. with)","RABV",Domestic,-,"Cats",-,-,7,Animal,1,1,0,0,0
2024,Jul-Dec 2024,Africa,Nigeria,"Anambra","Rabies virus (Inf. with)","RABV",Domestic,-,"",-,1,-,-,-,-,-,-,-
2024,Jul-Dec 2024,Africa,Nigeria,"Anambra","Rabies virus (Inf. with)","RABV",Domestic,-,"Dogs",-,-,11,Animal,1,1,0,0,0
2024,Jul-Dec 2024,Africa,Nigeria,"Bauchi","Rabies virus (Inf. with)","RABV",Domestic,-,"",-,5,-,-,-,-,-,-,-
2024,Jul-Dec 2024,Africa,Nigeria,"Bauchi","Rabies virus (Inf. with)","RABV",Domestic,-,"Dogs",-,-,52,Animal,5,5,0,0,0
2024,Jul-Dec 2024,Africa,Nigeria,"Benue","Rabies virus (Inf. with)","RABV",Domestic,-,"",-,3,-,-,-,-,-,-,-
2024,Jul-Dec 2024,Africa,Nigeria,"Benue","Rabies virus (Inf. with)","RABV",Domestic,-,"Dogs",-,-,35,Animal,3,3,0,0,0
2024,Jul-Dec 2024,Africa,Nigeria,"Cross River","Rabies virus (Inf. with)","RABV",Domestic,-,"",-,4,-,-,-,-,-,-,-
2024,Jul-Dec 2024,Africa,Nigeria,"Cross River","Rabies virus (Inf. with)","RABV",Domestic,-,"Dogs",-,-,29,Animal,4,4,0,0,0
2024,Jul-Dec 2024,Africa,Nigeria,"Delta","High pathogenicity avian influenza viruses (Inf. with) (poultry)","H5N1",Domestic,-,"",-,1,-,-,-,-,-,-,-
2024,Jul-Dec 2024,Africa,Nigeria,"Delta","High pathogenicity avian influenza viruses (Inf. with) (poultry)","H5N1",Domestic,-,"Birds",-,-,1590,Animal,1590,0,0,1590,0
2024,Jul-Dec 2024,Africa,Nigeria,"Delta","Rabies virus (Inf. with)","RABV",Domestic,-,"Dogs",-,-,11,Animal,1,1,0,0,0
2024,Jul-Dec 2024,Africa,Nigeria,"Gombe","Rabies virus (Inf. with)","RABV",Domestic,-,"",-,5,-,-,-,-,-,-,-
2024,Jul-Dec 2024,Africa,Nigeria,"Gombe","Rabies virus (Inf. with)","RABV",Domestic,-,"Dogs",-,-,62,Animal,5,5,0,0,0
2024,Jul-Dec 2024,Africa,Nigeria,"Jigawa","Rabies virus (Inf. with)","RABV",Domestic,-,"",-,4,-,-,-,-,-,-,-
2024,Jul-Dec 2024,Africa,Nigeria,"Jigawa","Rabies virus (Inf. with)","RABV",Domestic,-,"Dogs",-,-,45,Animal,4,4,0,0,0
2024,Jul-Dec 2024,Africa,Nigeria,"Kaduna","Rabies virus (Inf. with)","RABV",Domestic,-,"",-,9,-,-,-,-,-,-,-
2024,Jul-Dec 2024,Africa,Nigeria,"Kaduna","Rabies virus (Inf. with)","RABV",Domestic,-,"Dogs",-,-,84,Animal,8,8,0,0,0
2024,Jul-Dec 2024,Africa,Nigeria,"Kaduna","Rabies virus (Inf. with)","RABV",Domestic,-,"Goats",-,-,12,Animal,1,1,0,0,0
2024,Jul-Dec 2024,Africa,Nigeria,"Kano","High pathogenicity avian influenza viruses (Inf. with) (poultry)","H5N1",Domestic,-,"",-,1,-,-,-,-,-,-,-
2024,Jul-Dec 2024,Africa,Nigeria,"Kano","High pathogenicity avian influenza viruses (Inf. with) (poultry)","H5N1",Domestic,-,"Birds",-,-,50,Animal,50,43,0,7,0
2024,Jul-Dec 2024,Africa,Nigeria,"Kano","Rabies virus (Inf. with)","RABV",Domestic,-,"Dogs",-,-,37,Animal,3,3,0,0,0
2024,Jul-Dec 2024,Africa,Nigeria,"Kebbi","Rabies virus (Inf. with)","RABV",Domestic,-,"",-,2,-,-,-,-,-,-,-
2024,Jul-Dec 2024,Africa,Nigeria,"Kebbi","Rabies virus (Inf. with)","RABV",Domestic,-,"Dogs",-,-,27,Animal,2,2,0,0,0
2024,Jul-Dec 2024,Africa,Nigeria,"Ogun","Rabies virus (Inf. with)","RABV",Domestic,-,"",-,2,-,-,-,-,-,-,-
2024,Jul-Dec 2024,Africa,Nigeria,"Ogun","Rabies virus (Inf. with)","RABV",Domestic,-,"Dogs",-,-,14,Animal,2,2,0,0,0
2024,Jul-Dec 2024,Africa,Nigeria,"Osun","Rabies virus (Inf. with)","RABV",Domestic,-,"",-,1,-,-,-,-,-,-,-
2024,Jul-Dec 2024,Africa,Nigeria,"Osun","Rabies virus (Inf. with)","RABV",Domestic,-,"Dogs",-,-,8,Animal,1,1,0,0,0
2024,Jul-Dec 2024,Africa,Nigeria,"Plateau","Rabies virus (Inf. with)","RABV",Domestic,-,"",-,60,-,-,-,-,-,-,-
2024,Jul-Dec 2024,Africa,Nigeria,"Plateau","Rabies virus (Inf. with)","RABV",Domestic,-,"Dogs",-,-,648,Animal,57,52,0,5,1500
2024,Jul-Dec 2024,Africa,Nigeria,"Plateau","Rabies virus (Inf. with)","RABV",Domestic,-,"Cats",-,-,12,Animal,3,3,0,0,0
2024,Jul-Dec 2024,Africa,Nigeria,"Sokoto","Rabies virus (Inf. with)","RABV",Domestic,-,"",-,1,-,-,-,-,-,-,-
2024,Jul-Dec 2024,Africa,Nigeria,"Sokoto","Rabies virus (Inf. with)","RABV",Domestic,-,"Dogs",-,-,12,Animal,1,1,0,0,0
2024,Jul-Dec 2024,Africa,Nigeria,"Taraba","Rabies virus (Inf. with)","RABV",Domestic,-,"",-,1,-,-,-,-,-,-,-
2024,Jul-Dec 2024,Africa,Nigeria,"Taraba","Rabies virus (Inf. with)","RABV",Domestic,-,"Dogs",-,-,11,Animal,1,1,0,0,0
2024,Jul-Dec 2024,Africa,Nigeria,"Zamfara","Rabies virus (Inf. with)","RABV",Domestic,-,"",-,2,-,-,-,-,-,-,-
2024,Jul-Dec 2024,Africa,Nigeria,"Zamfara","Rabies virus (Inf. with)","RABV",Domestic,-,"Dogs",-,-,24,Animal,2,2,0,0,0
2025,Jan-Jun 2025,Africa,Nigeria,"Abia","Rabies virus (Inf. with)","RABV",Domestic,-,"",-,1,-,-,-,-,-,-,-
2025,Jan-Jun 2025,Africa,Nigeria,"Abia","Rabies virus (Inf. with)","RABV",Domestic,-,"Dogs",-,-,8,Animal,1,0,0,1,0
2025,Jan-Jun 2025,Africa,Nigeria,"Adamawa","Rabies virus (Inf. with)","RABV",Domestic,-,"",-,1,-,-,-,-,-,-,-
2025,Jan-Jun 2025,Africa,Nigeria,"Adamawa","Rabies virus (Inf. with)","RABV",Domestic,-,"Dogs",-,-,13,Animal,1,1,0,0,0
2025,Jan-Jun 2025,Africa,Nigeria,"Bauchi","Rabies virus (Inf. with)","RABV",Domestic,-,"",-,8,-,-,-,-,-,-,-
2025,Jan-Jun 2025,Africa,Nigeria,"Bauchi","Rabies virus (Inf. with)","RABV",Domestic,-,"Dogs",-,-,257,Animal,8,6,0,2,0
2025,Jan-Jun 2025,Africa,Nigeria,"Benue","Rabies virus (Inf. with)","RABV",Domestic,-,"",-,3,-,-,-,-,-,-,-
2025,Jan-Jun 2025,Africa,Nigeria,"Benue","Rabies virus (Inf. with)","RABV",Domestic,-,"Dogs",-,-,18,Animal,3,2,0,1,0
2025,Jan-Jun 2025,Africa,Nigeria,"Borno","Rabies virus (Inf. with)","RABV",Domestic,-,"",-,1,-,-,-,-,-,-,-
2025,Jan-Jun 2025,Africa,Nigeria,"Borno","Rabies virus (Inf. with)","RABV",Domestic,-,"Dogs",-,-,11,Animal,1,1,0,0,0
2025,Jan-Jun 2025,Africa,Nigeria,"Cross River","Rabies virus (Inf. with)","RABV",Domestic,-,"",-,2,-,-,-,-,-,-,-
2025,Jan-Jun 2025,Africa,Nigeria,"Cross River","Rabies virus (Inf. with)","RABV",Domestic,-,"Dogs",-,-,17,Animal,2,2,0,0,0
2025,Jan-Jun 2025,Africa,Nigeria,"Federal Capital Territory","High pathogenicity avian influenza viruses (Inf. with) (poultry)","H5N1",Domestic,-,"",-,2,-,-,-,-,-,-,-
2025,Jan-Jun 2025,Africa,Nigeria,"Federal Capital Territory","High pathogenicity avian influenza viruses (Inf. with) (poultry)","H5N1",Domestic,-,"Birds",-,-,7300,Animal,7300,6900,0,400,0
2025,Jan-Jun 2025,Africa,Nigeria,"Federal Capital Territory","Rabies virus (Inf. with)","RABV",Domestic,-,"",-,1,-,-,-,-,-,-,-
2025,Jan-Jun 2025,Africa,Nigeria,"Federal Capital Territory","Rabies virus (Inf. with)","RABV",Domestic,-,"Dogs",-,-,15,Animal,1,0,0,1,0
2025,Jan-Jun 2025,Africa,Nigeria,"Gombe","Rabies virus (Inf. with)","RABV",Domestic,-,"",-,4,-,-,-,-,-,-,-
2025,Jan-Jun 2025,Africa,Nigeria,"Gombe","Rabies virus (Inf. with)","RABV",Domestic,-,"Dogs",-,-,51,Animal,3,2,0,1,0
2025,Jan-Jun 2025,Africa,Nigeria,"Gombe","Rabies virus (Inf. with)","RABV",Domestic,-,"Sheep",-,-,20,Animal,1,0,0,1,0
2025,Jan-Jun 2025,Africa,Nigeria,"Imo","Rabies virus (Inf. with)","RABV",Domestic,-,"",-,1,-,-,-,-,-,-,-
2025,Jan-Jun 2025,Africa,Nigeria,"Imo","Rabies virus (Inf. with)","RABV",Domestic,-,"Dogs",-,-,13,Animal,1,1,0,0,0
2025,Jan-Jun 2025,Africa,Nigeria,"Jigawa","Rabies virus (Inf. with)","RABV",Domestic,-,"",-,2,-,-,-,-,-,-,-
2025,Jan-Jun 2025,Africa,Nigeria,"Jigawa","Rabies virus (Inf. with)","RABV",Domestic,-,"Dogs",-,-,26,Animal,2,2,0,0,0
2025,Jan-Jun 2025,Africa,Nigeria,"Kaduna","High pathogenicity avian influenza viruses (Inf. with) (poultry)","H5N1",Domestic,-,"",-,2,-,-,-,-,-,-,-
2025,Jan-Jun 2025,Africa,Nigeria,"Kaduna","High pathogenicity avian influenza viruses (Inf. with) (poultry)","H5N1",Domestic,-,"Birds",-,-,66500,Animal,66500,64243,0,2257,0
2025,Jan-Jun 2025,Africa,Nigeria,"Kaduna","Rabies virus (Inf. with)","RABV",Domestic,-,"",-,4,-,-,-,-,-,-,-
2025,Jan-Jun 2025,Africa,Nigeria,"Kaduna","Rabies virus (Inf. with)","RABV",Domestic,-,"Dogs",-,-,99,Animal,4,3,0,1,0
2025,Jan-Jun 2025,Africa,Nigeria,"Kano","High pathogenicity avian influenza viruses (Inf. with) (poultry)","H5N1",Domestic,-,"",-,10,-,-,-,-,-,-,-
2025,Jan-Jun 2025,Africa,Nigeria,"Kano","High pathogenicity avian influenza viruses (Inf. with) (poultry)","H5N1",Domestic,-,"Birds",-,-,9621,Animal,9621,7929,0,1692,0
2025,Jan-Jun 2025,Africa,Nigeria,"Kano","Rabies virus (Inf. with)","RABV",Domestic,-,"",-,3,-,-,-,-,-,-,-
2025,Jan-Jun 2025,Africa,Nigeria,"Kano","Rabies virus (Inf. with)","RABV",Domestic,-,"Dogs",-,-,51,Animal,3,2,0,1,0
2025,Jan-Jun 2025,Africa,Nigeria,"Katsina","High pathogenicity avian influenza viruses (Inf. with) (poultry)","H5N1",Domestic,-,"",-,1,-,-,-,-,-,-,-
2025,Jan-Jun 2025,Africa,Nigeria,"Katsina","High pathogenicity avian influenza viruses (Inf. with) (poultry)","H5N1",Domestic,-,"Birds",-,-,325,Animal,325,160,-,165,-
2025,Jan-Jun 2025,Africa,Nigeria,"Kwara","Rabies virus (Inf. with)","RABV",Domestic,-,"",-,1,-,-,-,-,-,-,-
2025,Jan-Jun 2025,Africa,Nigeria,"Kwara","Rabies virus (Inf. with)","RABV",Domestic,-,"Dogs",-,-,23,Animal,1,1,0,0,0
2025,Jan-Jun 2025,Africa,Nigeria,"Osun","Rabies virus (Inf. with)","RABV",Domestic,-,"",-,2,-,-,-,-,-,-,-
2025,Jan-Jun 2025,Africa,Nigeria,"Osun","Rabies virus (Inf. with)","RABV",Domestic,-,"Dogs",-,-,23,Animal,2,2,0,0,0
2025,Jan-Jun 2025,Africa,Nigeria,"Plateau","High pathogenicity avian influenza viruses (Inf. with) (poultry)","H5N1",Domestic,-,"",-,2,-,-,-,-,-,-,-
2025,Jan-Jun 2025,Africa,Nigeria,"Plateau","High pathogenicity avian influenza viruses (Inf. with) (poultry)","H5N1",Domestic,-,"Birds",-,-,3300,Animal,3300,2500,0,800,0
2025,Jan-Jun 2025,Africa,Nigeria,"Plateau","Rabies virus (Inf. with)","RABV",Domestic,-,"",-,39,-,-,-,-,-,-,-
2025,Jan-Jun 2025,Africa,Nigeria,"Plateau","Rabies virus (Inf. with)","RABV",Domestic,-,"Dogs",-,-,814,Animal,38,33,0,6,0
2025,Jan-Jun 2025,Africa,Nigeria,"Plateau","Rabies virus (Inf. with)","RABV",Domestic,-,"Cats",-,-,5,Animal,1,1,0,0,0
2025,Jan-Jun 2025,Africa,Nigeria,"Zamfara","High pathogenicity avian influenza viruses (Inf. with) (poultry)","H5N1",Domestic,-,"",-,1,-,-,-,-,-,-,-
2025,Jan-Jun 2025,Africa,Nigeria,"Zamfara","High pathogenicity avian influenza viruses (Inf. with) (poultry)","H5N1",Domestic,-,"Birds",-,-,6500,Animal,6500,2830,0,3670,0
2025,Jul-Dec 2025,Africa,Nigeria,"Bauchi","Rabies virus (Inf. with)","RABV",Domestic,-,"",-,7,-,-,-,-,-,-,-
2025,Jul-Dec 2025,Africa,Nigeria,"Bauchi","Rabies virus (Inf. with)","RABV",Domestic,-,"Dogs",-,-,53,Animal,6,3,0,3,0
2025,Jul-Dec 2025,Africa,Nigeria,"Bauchi","Rabies virus (Inf. with)","RABV",Domestic,-,"Cattle",-,-,27,Animal,1,0,0,1,0
2025,Jul-Dec 2025,Africa,Nigeria,"Benue","Rabies virus (Inf. with)","RABV",Domestic,-,"",-,4,-,-,-,-,-,-,-
2025,Jul-Dec 2025,Africa,Nigeria,"Benue","Rabies virus (Inf. with)","RABV",Domestic,-,"Dogs",-,-,36,Animal,4,0,0,4,0
2025,Jul-Dec 2025,Africa,Nigeria,"Gombe","Rabies virus (Inf. with)","RABV",Domestic,-,"",-,1,-,-,-,-,-,-,-
2025,Jul-Dec 2025,Africa,Nigeria,"Gombe","Rabies virus (Inf. with)","RABV",Domestic,-,"Dogs",-,-,8,Animal,1,0,0,1,0
2025,Jul-Dec 2025,Africa,Nigeria,"Jigawa","Rabies virus (Inf. with)","RABV",Domestic,-,"",-,1,-,-,-,-,-,-,-
2025,Jul-Dec 2025,Africa,Nigeria,"Jigawa","Rabies virus (Inf. with)","RABV",Domestic,-,"Dogs",-,-,12,Animal,1,0,0,1,0
2025,Jul-Dec 2025,Africa,Nigeria,"Kaduna","Rabies virus (Inf. with)","RABV",Domestic,-,"",-,7,-,-,-,-,-,-,-
2025,Jul-Dec 2025,Africa,Nigeria,"Kaduna","Rabies virus (Inf. with)","RABV",Domestic,-,"Dogs",-,-,70,Animal,7,3,0,4,0
2025,Jul-Dec 2025,Africa,Nigeria,"Kano","High pathogenicity avian influenza viruses (Inf. with) (poultry)","H5N1",Domestic,-,"",-,1,-,-,-,-,-,-,-
2025,Jul-Dec 2025,Africa,Nigeria,"Kano","High pathogenicity avian influenza viruses (Inf. with) (poultry)","H5N1",Domestic,-,"Birds",-,-,2958,Animal,2958,2274,0,684,0
2025,Jul-Dec 2025,Africa,Nigeria,"Kano","Rabies virus (Inf. with)","RABV",Domestic,-,"",-,5,-,-,-,-,-,-,-
2025,Jul-Dec 2025,Africa,Nigeria,"Kano","Rabies virus (Inf. with)","RABV",Domestic,-,"Dogs",-,-,67,Animal,5,2,0,3,0
2025,Jul-Dec 2025,Africa,Nigeria,"Katsina","Rabies virus (Inf. with)","RABV",Domestic,-,"",-,1,-,-,-,-,-,-,-
2025,Jul-Dec 2025,Africa,Nigeria,"Katsina","Rabies virus (Inf. with)","RABV",Domestic,-,"Goats",-,-,23,Animal,1,0,0,1,0
2025,Jul-Dec 2025,Africa,Nigeria,"Kebbi","High pathogenicity avian influenza viruses (Inf. with) (poultry)","H5N1",Domestic,-,"",-,1,-,-,-,-,-,-,-
2025,Jul-Dec 2025,Africa,Nigeria,"Kebbi","High pathogenicity avian influenza viruses (Inf. with) (poultry)","H5N1",Domestic,-,"Birds",-,-,13425,Animal,13425,12739,0,686,0
2025,Jul-Dec 2025,Africa,Nigeria,"Ogun","High pathogenicity avian influenza viruses (Inf. with) (poultry)","H5N1",Domestic,-,"",-,1,-,-,-,-,-,-,-
2025,Jul-Dec 2025,Africa,Nigeria,"Ogun","High pathogenicity avian influenza viruses (Inf. with) (poultry)","H5N1",Domestic,-,"Birds",-,-,6500,Animal,6200,300,0,6200,0
2025,Jul-Dec 2025,Africa,Nigeria,"Plateau","High pathogenicity avian influenza viruses (Inf. with) (poultry)","H5N1",Domestic,-,"",-,1,-,-,-,-,-,-,-
2025,Jul-Dec 2025,Africa,Nigeria,"Plateau","High pathogenicity avian influenza viruses (Inf. with) (poultry)","H5N1",Domestic,-,"Birds",-,-,216,Animal,216,166,0,50,0
2025,Jul-Dec 2025,Africa,Nigeria,"Plateau","Rabies virus (Inf. with)","RABV",Domestic,-,"",-,19,-,-,-,-,-,-,-
2025,Jul-Dec 2025,Africa,Nigeria,"Plateau","Rabies virus (Inf. with)","RABV",Domestic,-,"Dogs",-,-,144,Animal,14,7,0,7,0
2025,Jul-Dec 2025,Africa,Nigeria,"Plateau","Rabies virus (Inf. with)","RABV",Domestic,-,"Cats",-,-,22,Animal,4,1,0,3,0
2025,Jul-Dec 2025,Africa,Nigeria,"Plateau","Rabies virus (Inf. with)","RABV",Domestic,-,"Goats",-,-,21,Animal,1,1,0,0,0
2025,Jul-Dec 2025,Africa,Nigeria,"Sokoto","Rabies virus (Inf. with)","RABV",Domestic,-,"",-,1,-,-,-,-,-,-,-
2025,Jul-Dec 2025,Africa,Nigeria,"Sokoto","Rabies virus (Inf. with)","RABV",Domestic,-,"Dogs",-,-,11,Animal,1,1,0,0,0
2025,Jul-Dec 2025,Africa,Nigeria,"Taraba","High pathogenicity avian influenza viruses (Inf. with) (poultry)","H5N1",Domestic,-,"",-,14,-,-,-,-,-,-,-
2025,Jul-Dec 2025,Africa,Nigeria,"Taraba","High pathogenicity avian influenza viruses (Inf. with) (poultry)","H5N1",Domestic,-,"Birds",-,-,687,Animal,687,311,0,376,0
2025,Jul-Dec 2025,Africa,Nigeria,"Yobe","Rabies virus (Inf. with)","RABV",Domestic,-,"",-,3,-,-,-,-,-,-,-
2025,Jul-Dec 2025,Africa,Nigeria,"Yobe","Rabies virus (Inf. with)","RABV",Domestic,-,"Dogs",-,-,35,Animal,3,1,0,2,0
2025,Jul-Dec 2025,Africa,Nigeria,"Zamfara","Rabies virus (Inf. with)","RABV",Domestic,-,"",-,3,-,-,-,-,-,-,-
2025,Jul-Dec 2025,Africa,Nigeria,"Zamfara","Rabies virus (Inf. with)","RABV",Domestic,-,"Goats",-,-,17,Animal,1,0,0,1,0
2025,Jul-Dec 2025,Africa,Nigeria,"Zamfara","Rabies virus (Inf. with)","RABV",Domestic,-,"Dogs",-,-,16,Animal,2,0,0,2,0
2026,Jan-Jun 2026,Africa,Nigeria,"Batagarawa","High pathogenicity avian influenza viruses (Inf. with) (poultry)","H5N1",Domestic,3533,"Birds",178211,1,3000,Animal,3000,2435,0,565,0
2026,Jan-Jun 2026,Africa,Nigeria,"Bauchi","High pathogenicity avian influenza viruses (Inf. with) (poultry)","H5N1",Domestic,3533,"Birds",192114,1,1400,Animal,1400,840,0,560,0
2026,Jan-Jun 2026,Africa,Nigeria,"Gwale","High pathogenicity avian influenza viruses (Inf. with) (poultry)","H5N1",Domestic,3533,"Birds",178210,1,97,Animal,97,72,0,25,0
2026,Jan-Jun 2026,Africa,Nigeria,"Jos North","High pathogenicity avian influenza viruses (Inf. with) (poultry)","H5N1",Domestic,3533,"Birds",-,2,950,Animal,890,856,0,94,0
2026,Jan-Jun 2026,Africa,Nigeria,"Toro","High pathogenicity avian influenza viruses (Inf. with) (poultry)","H5N1",Domestic,3533,"Birds",-,3,21400,Animal,21400,13676,0,7724,0
2026,Jan-Jun 2026,Africa,Nigeria,"Ungogo","High pathogenicity avian influenza viruses (Inf. with) (poultry)","H5N1",Domestic,3533,"Birds",179492,1,350,Animal,340,310,0,40,0
